INTEGRATED_NAME,ADDRESS,AREA,TREES_KIND,TREE_NAME,CONIFEROUS_DECIDUOUS,EVERGREEN_DECIDUOUS,SIZE_STRUCTURE,FLOWER_FRUIT,FLOWER,SEASON
황물로,"서울특별시 동대문구 답십리동 961-1",0.017570731753290648,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 961-1",0.017570731753290648,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
답십리로,"서울특별시 동대문구 답십리동 474-28",0.03436276900247712,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
홍릉로,"서울특별시 동대문구 청량리동 산 1-213",0.010536790657002002,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
회기로,"서울특별시 동대문구 회기동 60-212",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 전농동 625-6",0.03436276900247712,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
회기로,"서울특별시 동대문구 회기동 60-111",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 답십리동 472-103",0.03436276900247712,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 답십리동 472-103",0.03436276900247712,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
이문로,"서울특별시 동대문구 이문동 255-4",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 전농동 1-120",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 전농동 1-120",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
회기로,"서울특별시 동대문구 휘경동 255-4",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 청량리동 207",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
경희대로,"서울특별시 동대문구 회기동 32",0.0035236378263621155,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 용두동 150-38",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 용두동 47-1",0.018242091564576145,"양버즘나무 이팝나무 은행나무 느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
고산자로,"서울특별시 동대문구 용두동 47-1",0.018242091564576145,"양버즘나무 이팝나무 은행나무 느티나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 용두동 47-1",0.018242091564576145,"양버즘나무 이팝나무 은행나무 느티나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 용두동 47-1",0.018242091564576145,"양버즘나무 이팝나무 은행나무 느티나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
답십리로,"서울특별시 동대문구 장안동 142-7",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
서울시립대로,"서울특별시 동대문구 전농동 569-5",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 241-26",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 151-14",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 답십리동 924",0.043969435750392666,"양버즘나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 답십리동 924",0.043969435750392666,"양버즘나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 제기동 818-8",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 645-4",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 747",0.01198180693274892,"은행나무 벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
무학로,"서울특별시 동대문구 용두동 747",0.01198180693274892,"은행나무 벚나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 신설동 79-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
황물로,"서울특별시 동대문구 전농동 645-1",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 전농동 645-1",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
황물로,"서울특별시 동대문구 전농동 645-1",0.017570731753290648,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
청계천로,"서울특별시 동대문구 용두동 255-74",0.01948566321300367,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
망우로,"서울특별시 동대문구 휘경동 275-1",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 전농동 99-4",0.032634459895788274,"이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 전농동 99-4",0.032634459895788274,"이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 제기동 136-207",0.018242091564576145,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
경희대로,"서울특별시 동대문구 회기동 16-58",0.0035236378263621155,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
안암로,"서울특별시 동대문구 제기동 67-242",0.016756015157060974,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 휘경동 110-7",0.009616367442984957,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
장한로,"서울특별시 동대문구 장안동 469-14",0.01828729174665348,"이팝나무 은행나무 벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
장한로,"서울특별시 동대문구 장안동 469-14",0.01828729174665348,"이팝나무 은행나무 벚나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장한로,"서울특별시 동대문구 장안동 469-14",0.01828729174665348,"이팝나무 은행나무 벚나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
천호대로,"서울특별시 동대문구 장안동 472-2",0.050337358499340144,"양버즘나무 산딸나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 장안동 472-2",0.050337358499340144,"양버즘나무 산딸나무 은행나무 ",산딸나무,활엽수,낙엽수,관목,화목/열매수,봄,가을
천호대로,"서울특별시 동대문구 장안동 472-2",0.050337358499340144,"양버즘나무 산딸나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로,"서울특별시 동대문구 전농동 135-45",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 332-13",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 제기동 122-432",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
장한로,"서울특별시 동대문구 장안동 469-15",0.01828729174665348,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
망우로,"서울특별시 동대문구 휘경동 31-1",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 신설동 85-1",0.032634459895788274,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
신이문로,"서울특별시 동대문구 이문동 164-25",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 신설동 102-12",0.050337358499340144,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 888-18",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 60-267",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 497-3",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 532-1",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
홍릉로,"서울특별시 동대문구 청량리동 205-849",0.010536790657002002,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
서울시립대로,"서울특별시 동대문구 전농동 500-30",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 42-3",0.016272854542858997,"이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 42-3",0.016272854542858997,"이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
전농로,"서울특별시 동대문구 답십리동 266-2",0.01893440584438743,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로,"서울특별시 동대문구 전농동 295-94",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 60-172",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 산 4-78",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 휘경동 49-72",0.02736104345503263,"회화나무 ",회화나무,활엽수,낙엽수,교목,,봄,X
천호대로45길,"서울특별시 동대문구 용두동 39-1033",0.004652402872591969,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로45길,"서울특별시 동대문구 용두동 39-311",0.004652402872591969,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 124-15",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 205-103",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
정릉천동로,"서울특별시 동대문구 용두동 790",0.013607440316019435,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
휘경로,"서울특별시 동대문구 휘경동 147-6",0.00827549427237474,"양버즘나무 이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
휘경로,"서울특별시 동대문구 휘경동 147-6",0.00827549427237474,"양버즘나무 이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
휘경로,"서울특별시 동대문구 휘경동 147-6",0.00827549427237474,"양버즘나무 이팝나무 은행나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
서울시립대로,"서울특별시 동대문구 전농동 530-87",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
사가정로,"서울특별시 동대문구 전농동 325-21",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 신설동 92-43",0.050337358499340144,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
천호대로47길,"서울특별시 동대문구 답십리동 463-1",0.0021645883362325815,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
제기로17길,"서울특별시 동대문구 청량리동 205-379",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 469-15",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
이문로,"서울특별시 동대문구 회기동 346-34",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 제기동 800",0.018242091564576145,"양버즘나무 느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
고산자로,"서울특별시 동대문구 제기동 800",0.018242091564576145,"양버즘나무 느티나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
장한로,"서울특별시 동대문구 장안동 469-1",0.01828729174665348,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장안벚꽃로,"서울특별시 동대문구 휘경동 49-15",0.02736104345503263,"이팝나무 회화나무 ",회화나무,활엽수,낙엽수,교목,,봄,X
장안벚꽃로,"서울특별시 동대문구 휘경동 49-15",0.02736104345503263,"이팝나무 회화나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
제기로17길,"서울특별시 동대문구 청량리동 205-390",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 답십리동 3-9",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
신이문로,"서울특별시 동대문구 이문동 256-13",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 328-3",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로,"서울특별시 동대문구 전농동 183-1",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 제기동 1150-1",0.018242091564576145,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로45길,"서울특별시 동대문구 용두동 39-308",0.004652402872591969,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 205-287",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
